Loan Amount,Loan-to-Value Ratio,Intro Rate Period,Property Value,Income,Debt-to-Income Ratio,Term 360,Conforming,Race,Ethnicity,Sex,Interest Rate
75000.0,0.97,0.0,75000.0,69000.0,0.25,1.0,1.0,Asian,Non-Hispanic,Male,0.0425
225000.0,0.85,0.0,275000.0,143000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.0458999999999999
145000.0,1.0,0.0,145000.0,28000.0,0.45,1.0,1.0,White,Non-Hispanic,Male,0.03875
455000.0,0.95,0.0,655000.0,250000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.04875
325000.0,0.95,84.0,345000.0,105000.0,0.46,1.0,1.0,White,Non-Hispanic,Male,0.04625
475000.0,0.9,0.0,525000.0,112000.0,0.55,1.0,1.0,White,Non-Hispanic,Male,0.05125
235000.0,0.965,0.0,245000.0,106000.0,0.46,1.0,1.0,White,Non-Hispanic,Male,0.0438
145000.0,1.0,0.0,145000.0,41000.0,0.46,1.0,1.0,White,Non-Hispanic,Male,0.04875
205000.0,0.8,0.0,255000.0,87000.0,0.1,1.0,1.0,White,Non-Hispanic,Female,0.04875
345000.0,0.9,60.0,385000.0,147000.0,0.25,1.0,1.0,White,Hispanic,Male,0.04375
85000.0,1.0101,0.0,85000.0,25000.0,0.33,1.0,1.0,White,Hispanic,Male,0.045
205000.0,0.95,0.0,215000.0,0.0,0.44,1.0,1.0,White,Non-Hispanic,Male,0.04875
235000.0,1.0101,0.0,235000.0,71000.0,0.44,1.0,1.0,Black,Non-Hispanic,Male,0.04375
235000.0,0.965,0.0,235000.0,68000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.0425
195000.0,0.965,0.0,205000.0,38000.0,0.55,1.0,1.0,White,Non-Hispanic,Male,0.04875
195000.0,0.965,0.0,195000.0,65000.0,0.42,1.0,1.0,Black,Non-Hispanic,Female,0.04625
85000.0,0.995,0.0,85000.0,33000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.05
215000.0,0.9335,84.0,235000.0,70000.0,0.41,1.0,1.0,White,Non-Hispanic,Female,0.05875
65000.0,0.8,0.0,85000.0,23000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.04625
115000.0,0.97,0.0,115000.0,54000.0,0.36,1.0,1.0,White,Non-Hispanic,Female,0.06125
685000.0,0.7,0.0,975000.0,120000.0,0.38,1.0,1.0,Asian,Non-Hispanic,Female,0.04375
175000.0,0.88144,0.0,195000.0,35000.0,0.42,1.0,1.0,Asian,Non-Hispanic,Male,0.04625
275000.0,0.9,0.0,305000.0,74000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.04375
225000.0,0.97,0.0,235000.0,70000.0,0.43,1.0,1.0,Black,Non-Hispanic,Female,0.05625
145000.0,0.97,0.0,155000.0,57000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.04625
125000.0,0.965,0.0,125000.0,45000.0,0.45,1.0,1.0,White,Non-Hispanic,Male,0.04125
235000.0,0.9,0.0,265000.0,72000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.04625
435000.0,0.78,0.0,555000.0,195000.0,0.4,1.0,1.0,White,Non-Hispanic,Male,0.0475
85000.0,1.0287,0.0,85000.0,46000.0,0.25,1.0,1.0,Black,Non-Hispanic,Male,0.07125
165000.0,1.0,0.0,165000.0,55000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.045
225000.0,0.97,0.0,235000.0,45000.0,0.45,1.0,1.0,White,Hispanic,Male,0.05625
135000.0,0.98189,0.0,145000.0,41000.0,0.55,1.0,1.0,White,Non-Hispanic,Female,0.0475
195000.0,0.97,0.0,195000.0,41000.0,0.44,1.0,1.0,Black,Non-Hispanic,Male,0.05625
245000.0,1.0,0.0,245000.0,94000.0,0.49,1.0,1.0,Native american,Non-Hispanic,Male,0.0475
125000.0,1.02263,0.0,135000.0,41000.0,0.33,1.0,1.0,Asian,Hispanic,Female,0.05625
355000.0,0.8,0.0,435000.0,168000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.045
795000.0,0.8,60.0,995000.0,188000.0,0.36,1.0,0.0,White,Non-Hispanic,Male,0.04125
315000.0,0.8,0.0,385000.0,70000.0,0.38,1.0,1.0,White,Non-Hispanic,Female,0.0425
625000.0,0.8,0.0,785000.0,169000.0,0.33,1.0,0.0,White,Non-Hispanic,Male,0.03875
255000.0,0.84175,84.0,295000.0,52000.0,0.42,1.0,1.0,White,Non-Hispanic,Male,0.0425
885000.0,0.8998999999999999,0.0,985000.0,274000.0,0.25,1.0,0.0,Asian,Non-Hispanic,Female,0.0475
235000.0,0.99445,0.0,235000.0,75000.0,0.33,1.0,1.0,White,Hispanic,Male,0.055
115000.0,0.95,0.0,125000.0,0.0,0.1,1.0,1.0,White,Non-Hispanic,Male,0.05125
265000.0,0.8,0.0,335000.0,88000.0,0.45,1.0,1.0,White,Non-Hispanic,Female,0.04375
445000.0,0.85,0.0,525000.0,114000.0,0.36,1.0,1.0,Asian,Non-Hispanic,Male,0.0425
125000.0,0.5,0.0,255000.0,105000.0,0.1,1.0,1.0,White,Non-Hispanic,Male,0.04
255000.0,0.39078,0.0,645000.0,154000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.03875
215000.0,0.9818,0.0,215000.0,114000.0,0.37,1.0,1.0,White,Non-Hispanic,Male,0.0475
215000.0,0.965,0.0,215000.0,64000.0,0.55,1.0,1.0,White,Non-Hispanic,Male,0.05125
165000.0,0.5317000000000001,0.0,305000.0,170000.0,0.1,1.0,1.0,White,Non-Hispanic,Male,0.0418
155000.0,1.0088,0.0,165000.0,43000.0,0.42,1.0,1.0,White,Non-Hispanic,Female,0.06375
175000.0,0.8,0.0,215000.0,55000.0,0.33,1.0,1.0,Black,Non-Hispanic,Male,0.05
115000.0,0.9,0.0,125000.0,62000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.0562999999999999
105000.0,0.95,0.0,115000.0,35000.0,0.36,1.0,1.0,White,Hispanic,Male,0.0495
65000.0,0.965,0.0,65000.0,19000.0,0.37,1.0,1.0,White,Non-Hispanic,Female,0.05375
385000.0,0.82533,0.0,455000.0,99000.0,0.36,1.0,1.0,White,Non-Hispanic,Male,0.0375
115000.0,0.97,0.0,115000.0,42000.0,0.36,1.0,1.0,White,Non-Hispanic,Male,0.04875
265000.0,0.90954,0.0,285000.0,74000.0,0.46,1.0,1.0,Black,Non-Hispanic,Female,0.0475
65000.0,0.3638,0.0,165000.0,69000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.045
285000.0,0.76712,0.0,365000.0,92000.0,0.41,1.0,1.0,White,Non-Hispanic,Male,0.04375
155000.0,0.965,0.0,155000.0,45000.0,0.45,1.0,1.0,White,Non-Hispanic,Female,0.05
205000.0,1.0,0.0,205000.0,49000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.04125
375000.0,0.9,0.0,415000.0,78000.0,0.44,1.0,1.0,White,Non-Hispanic,Female,0.04375
195000.0,0.8,0.0,245000.0,140000.0,0.1,1.0,1.0,White,Non-Hispanic,Male,0.04875
245000.0,0.92,0.0,275000.0,55000.0,0.49,1.0,1.0,White,Non-Hispanic,Male,0.045
165000.0,1.0,0.0,165000.0,44000.0,0.49,1.0,1.0,White,Non-Hispanic,Male,0.04625
225000.0,0.97,0.0,225000.0,75000.0,0.45,1.0,1.0,Black,Non-Hispanic,Male,0.0475
295000.0,0.95,0.0,315000.0,85000.0,0.46,1.0,1.0,White,Hispanic,Female,0.0475
275000.0,0.8547,0.0,325000.0,73000.0,0.55,1.0,1.0,White,Non-Hispanic,Female,0.03875
125000.0,0.965,0.0,125000.0,36000.0,0.55,1.0,1.0,White,Non-Hispanic,Male,0.0425
135000.0,0.99404,0.0,125000.0,47000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.05
175000.0,0.55,0.0,325000.0,32000.0,0.48,1.0,1.0,Black,Non-Hispanic,Male,0.045
125000.0,1.00189,0.0,125000.0,43000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.0375
185000.0,0.965,0.0,195000.0,51000.0,0.48,1.0,1.0,White,Non-Hispanic,Female,0.0525
175000.0,0.36,0.0,485000.0,86000.0,0.25,0.0,1.0,White,Hispanic,Male,0.04
215000.0,0.97,0.0,215000.0,55000.0,0.46,1.0,1.0,White,Non-Hispanic,Male,0.0487999999999999
235000.0,0.965,0.0,235000.0,52000.0,0.55,1.0,1.0,White,Non-Hispanic,Male,0.0475
65000.0,0.23301,0.0,255000.0,29000.0,0.39,1.0,1.0,White,Non-Hispanic,Female,0.04375
205000.0,0.5998899999999999,0.0,345000.0,64000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.04
95000.0,0.965,0.0,105000.0,29000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.04875
145000.0,0.75,0.0,185000.0,44000.0,0.41,1.0,1.0,White,Non-Hispanic,Female,0.0475
255000.0,0.8,0.0,315000.0,112000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.045
185000.0,0.8,0.0,225000.0,79000.0,0.55,1.0,1.0,White,Non-Hispanic,Male,0.04375
105000.0,1.0105,0.0,115000.0,26000.0,0.55,1.0,1.0,Black,Non-Hispanic,Female,0.04125
425000.0,0.95,0.0,445000.0,101000.0,0.46,1.0,1.0,Black,Non-Hispanic,Male,0.04875
275000.0,0.8,0.0,345000.0,53000.0,0.49,1.0,1.0,Asian,Non-Hispanic,Male,0.04625
245000.0,1.0,84.0,245000.0,184000.0,0.38,1.0,1.0,White,Non-Hispanic,Female,0.04375
275000.0,0.93103,0.0,295000.0,52000.0,0.4,1.0,1.0,White,Non-Hispanic,Male,0.04625
115000.0,0.97,0.0,125000.0,40000.0,0.42,1.0,1.0,White,Non-Hispanic,Male,0.0475
95000.0,0.72,0.0,135000.0,40000.0,0.33,0.0,1.0,White,Non-Hispanic,Female,0.04125
65000.0,0.97,0.0,65000.0,32000.0,0.44,1.0,1.0,White,Non-Hispanic,Female,0.05
335000.0,0.55,0.0,615000.0,74000.0,0.37,1.0,1.0,White,Non-Hispanic,Female,0.0425
205000.0,0.8,0.0,265000.0,71000.0,0.41,1.0,1.0,White,Non-Hispanic,Female,0.045
165000.0,0.965,0.0,165000.0,44000.0,0.47,1.0,1.0,White,Hispanic,Female,0.04625
65000.0,0.965,0.0,65000.0,36000.0,0.44,1.0,1.0,White,Non-Hispanic,Female,0.04875
225000.0,0.97,0.0,235000.0,101000.0,0.36,1.0,1.0,Black,Hispanic,Male,0.05375
155000.0,0.9,0.0,165000.0,71000.0,0.4,1.0,1.0,Black,Hispanic,Female,0.05125
145000.0,0.97,0.0,145000.0,60000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.047
385000.0,0.8,0.0,475000.0,145000.0,0.43,1.0,1.0,Asian,Non-Hispanic,Male,0.03875
295000.0,0.43,0.0,695000.0,236000.0,0.25,0.0,1.0,Asian,Non-Hispanic,Male,0.03875
375000.0,0.8,0.0,475000.0,118000.0,0.43,1.0,1.0,White,Non-Hispanic,Female,0.0525
235000.0,0.97,0.0,245000.0,83000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.04875
145000.0,0.6,0.0,235000.0,216000.0,0.1,1.0,1.0,Hawaiian or pacific islander,Non-Hispanic,Female,0.045
285000.0,0.95,0.0,295000.0,76000.0,0.43,1.0,1.0,Asian,Non-Hispanic,Male,0.045
155000.0,0.965,0.0,155000.0,36000.0,0.55,1.0,1.0,White,Non-Hispanic,Male,0.0425
245000.0,0.6487,0.0,375000.0,48000.0,0.41,1.0,1.0,White,Non-Hispanic,Female,0.0475
385000.0,0.9,84.0,425000.0,132000.0,0.25,1.0,1.0,Asian,Non-Hispanic,Male,0.03875
185000.0,1.0088,0.0,185000.0,65000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.0463
315000.0,1.0,0.0,315000.0,120000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.04375
115000.0,0.965,0.0,125000.0,28000.0,0.49,1.0,1.0,White,Hispanic,Male,0.0425
105000.0,0.31692,0.0,325000.0,46000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.0449
215000.0,0.85,0.0,255000.0,95000.0,0.42,1.0,1.0,White,Non-Hispanic,Female,0.0399
195000.0,0.965,0.0,205000.0,90000.0,0.33,1.0,1.0,Black,Non-Hispanic,Female,0.055
75000.0,0.8,0.0,95000.0,51000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.0475
155000.0,0.97,0.0,155000.0,36000.0,0.45,1.0,1.0,White,Hispanic,Male,0.0475
245000.0,1.0,0.0,235000.0,97000.0,0.75,1.0,1.0,White,Non-Hispanic,Male,0.045
305000.0,0.9,0.0,335000.0,131000.0,0.25,1.0,1.0,Asian,Non-Hispanic,Female,0.04375
125000.0,0.8,0.0,155000.0,83000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.03875
265000.0,0.95,0.0,275000.0,128000.0,0.43,1.0,1.0,White,Non-Hispanic,Female,0.045
85000.0,0.7,60.0,115000.0,39000.0,0.33,1.0,1.0,Asian,Non-Hispanic,Female,0.05625
365000.0,0.97,0.0,375000.0,122000.0,0.47,1.0,1.0,White,Non-Hispanic,Male,0.05875
235000.0,0.8,0.0,295000.0,100000.0,0.42,1.0,1.0,White,Non-Hispanic,Male,0.04875
225000.0,0.95,0.0,245000.0,0.0,0.37,1.0,1.0,White,Non-Hispanic,Male,0.0475
245000.0,0.9818,0.0,255000.0,85000.0,0.4,1.0,1.0,Black,Non-Hispanic,Female,0.0525
305000.0,0.85,0.0,355000.0,71000.0,0.47,1.0,1.0,White,Hispanic,Male,0.04625
215000.0,1.0214,0.0,205000.0,59000.0,0.47,1.0,1.0,Black,Non-Hispanic,Male,0.04375
55000.0,1.04958,0.0,65000.0,72000.0,0.39,1.0,1.0,White,Non-Hispanic,Male,0.05375
245000.0,0.9,0.0,265000.0,93000.0,0.33,1.0,1.0,White,Hispanic,Female,0.04375
445000.0,0.95,0.0,465000.0,114000.0,0.44,1.0,1.0,White,Hispanic,Male,0.04875
175000.0,1.0,0.0,185000.0,62000.0,0.42,1.0,1.0,Black,Non-Hispanic,Female,0.0475
125000.0,0.75,0.0,165000.0,53000.0,0.47,1.0,1.0,White,Non-Hispanic,Male,0.05125
15000.0,0.97,0.0,15000.0,36000.0,0.1,0.0,1.0,White,Non-Hispanic,Female,0.045
255000.0,0.6296,0.0,405000.0,100000.0,0.38,1.0,1.0,White,Non-Hispanic,Male,0.0449899999999999
455000.0,0.7948000000000001,0.0,575000.0,166000.0,0.33,1.0,0.0,White,Non-Hispanic,Female,0.04875
105000.0,0.6,0.0,175000.0,42000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.0475
125000.0,0.8,0.0,155000.0,74000.0,0.25,0.0,1.0,White,Non-Hispanic,Male,0.03875
245000.0,0.965,0.0,245000.0,61000.0,0.55,1.0,1.0,White,Non-Hispanic,Female,0.0425
135000.0,1.0,0.0,165000.0,54000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.045
305000.0,0.8,0.0,375000.0,70000.0,0.42,1.0,1.0,White,Non-Hispanic,Female,0.0475
155000.0,1.0,0.0,155000.0,54000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.04625
135000.0,0.965,0.0,135000.0,36000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.04
135000.0,0.9,0.0,145000.0,53000.0,0.46,1.0,1.0,White,Non-Hispanic,Male,0.0475
225000.0,0.95,0.0,235000.0,66000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.0475
155000.0,0.8,0.0,195000.0,59000.0,0.39,1.0,1.0,White,Hispanic,Male,0.04875
285000.0,0.75,0.0,385000.0,126000.0,0.25,1.0,1.0,Asian,Non-Hispanic,Female,0.04125
165000.0,0.9976,0.0,165000.0,43000.0,0.25,1.0,1.0,Hawaiian or pacific islander,Non-Hispanic,Female,0.0425
205000.0,0.97,0.0,215000.0,59000.0,0.45,1.0,1.0,White,Non-Hispanic,Female,0.04875
315000.0,0.95,0.0,335000.0,127000.0,0.48,1.0,1.0,White,Non-Hispanic,Female,0.045
305000.0,0.965,0.0,315000.0,111000.0,0.55,1.0,1.0,White,Hispanic,Female,0.05
165000.0,0.965,0.0,175000.0,44000.0,0.55,1.0,1.0,Black,Non-Hispanic,Male,0.05
135000.0,0.95,0.0,145000.0,41000.0,0.41,1.0,1.0,Black,Non-Hispanic,Female,0.0525
185000.0,0.95,0.0,195000.0,61000.0,0.4,1.0,1.0,Black,Non-Hispanic,Female,0.0525
235000.0,0.9,0.0,265000.0,344000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.0499
95000.0,0.8,0.0,125000.0,76000.0,0.1,1.0,1.0,White,Non-Hispanic,Male,0.048
575000.0,0.8,0.0,715000.0,135000.0,0.33,1.0,1.0,Asian,Non-Hispanic,Male,0.0425
335000.0,0.7,60.0,485000.0,237000.0,0.33,1.0,1.0,Asian,Non-Hispanic,Male,0.05375
225000.0,0.95,0.0,235000.0,117000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.04875
175000.0,1.0,0.0,175000.0,41000.0,0.4,1.0,1.0,Asian,Hispanic,Male,0.045
175000.0,0.9818,0.0,175000.0,111000.0,0.55,1.0,1.0,Black,Non-Hispanic,Female,0.05625
85000.0,0.95,0.0,95000.0,33000.0,0.47,1.0,1.0,White,Non-Hispanic,Female,0.04875
135000.0,1.0,120.0,135000.0,42000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.04875
75000.0,1.01009,0.0,75000.0,32000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.04875
265000.0,0.965,0.0,275000.0,75000.0,0.55,1.0,1.0,Black,Non-Hispanic,Male,0.0425
395000.0,0.75,0.0,525000.0,159000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.045
55000.0,0.8,0.0,75000.0,12000.0,0.39,1.0,1.0,White,Non-Hispanic,Female,0.05125
155000.0,0.97,0.0,165000.0,31000.0,0.45,1.0,1.0,White,Hispanic,Female,0.047
335000.0,0.8,0.0,415000.0,71000.0,0.46,1.0,1.0,White,Hispanic,Male,0.045
255000.0,0.97,0.0,265000.0,74000.0,0.42,1.0,1.0,White,Non-Hispanic,Male,0.04875
215000.0,0.9555,0.0,225000.0,64000.0,0.4,1.0,1.0,White,Non-Hispanic,Female,0.045
145000.0,0.9818,0.0,145000.0,54000.0,0.49,1.0,1.0,White,Non-Hispanic,Female,0.04
95000.0,0.8,0.0,115000.0,27000.0,0.39,1.0,1.0,White,Non-Hispanic,Female,0.0499
375000.0,0.95,0.0,385000.0,124000.0,0.47,1.0,1.0,White,Hispanic,Female,0.0475
25000.0,0.95,0.0,25000.0,35000.0,0.1,0.0,1.0,White,Non-Hispanic,Male,0.04
75000.0,0.97,0.0,75000.0,22000.0,0.42,1.0,1.0,White,Non-Hispanic,Female,0.04375
145000.0,0.9819,0.0,145000.0,48000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.0425
235000.0,0.8,0.0,295000.0,50000.0,0.4,1.0,1.0,White,Non-Hispanic,Male,0.04625
55000.0,1.0375,0.0,85000.0,18000.0,0.38,1.0,1.0,White,Hispanic,Female,0.065
145000.0,0.965,0.0,145000.0,46000.0,0.55,1.0,1.0,White,Non-Hispanic,Female,0.045
215000.0,0.935,0.0,225000.0,75000.0,0.49,1.0,1.0,White,Non-Hispanic,Male,0.04875
415000.0,0.9,0.0,465000.0,150000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.04375
95000.0,0.42489,0.0,235000.0,53000.0,0.25,0.0,1.0,White,Non-Hispanic,Female,0.04375
115000.0,0.965,0.0,115000.0,27000.0,0.4,1.0,1.0,White,Hispanic,Male,0.05
325000.0,1.0,0.0,325000.0,63000.0,0.55,1.0,1.0,Black,Non-Hispanic,Male,0.0425
245000.0,1.0,64.0,245000.0,141000.0,0.46,1.0,1.0,White,Non-Hispanic,Male,0.0425
355000.0,0.95,0.0,375000.0,125000.0,0.43,1.0,1.0,White,Non-Hispanic,Male,0.0575
225000.0,1.0,0.0,225000.0,67000.0,0.4,1.0,1.0,White,Non-Hispanic,Male,0.0475
175000.0,0.95,0.0,185000.0,80000.0,0.37,1.0,1.0,White,Non-Hispanic,Female,0.0375
45000.0,0.97,0.0,45000.0,61000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.04625
145000.0,0.9818,0.0,155000.0,45000.0,0.55,1.0,1.0,Black,Non-Hispanic,Male,0.04625
305000.0,0.99463,0.0,305000.0,90000.0,0.47,1.0,1.0,White,Non-Hispanic,Male,0.045
285000.0,0.9,0.0,315000.0,109000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.0475
435000.0,0.75,0.0,585000.0,155000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.0475
225000.0,0.965,0.0,235000.0,55000.0,0.47,1.0,1.0,Black,Non-Hispanic,Female,0.045
225000.0,1.0,0.0,225000.0,54000.0,0.55,1.0,1.0,White,Non-Hispanic,Male,0.04625
605000.0,0.8,0.0,755000.0,146000.0,0.4,1.0,1.0,Asian,Non-Hispanic,Female,0.04625
155000.0,1.0,0.0,155000.0,62000.0,0.44,1.0,1.0,White,Hispanic,Female,0.04875
355000.0,0.95,84.0,375000.0,101000.0,0.43,1.0,1.0,Black,Non-Hispanic,Male,0.03875
95000.0,0.97,0.0,95000.0,36000.0,0.36,1.0,1.0,White,Non-Hispanic,Female,0.0475
345000.0,0.8,0.0,435000.0,184000.0,0.44,0.0,1.0,White,Non-Hispanic,Male,0.03375
95000.0,1.0,84.0,115000.0,30000.0,0.4,1.0,1.0,White,Non-Hispanic,Female,0.05
175000.0,0.8,0.0,215000.0,96000.0,0.33,1.0,1.0,Asian,Non-Hispanic,Male,0.0475
275000.0,0.95,0.0,285000.0,75000.0,0.46,1.0,1.0,White,Non-Hispanic,Female,0.05375
545000.0,0.8,0.0,675000.0,166000.0,0.45,1.0,1.0,Asian,Non-Hispanic,Female,0.055
125000.0,0.9,0.0,145000.0,75000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.0475
275000.0,1.0,0.0,275000.0,69000.0,0.55,1.0,1.0,White,Hispanic,Male,0.045
145000.0,1.0101,0.0,145000.0,44000.0,0.42,1.0,1.0,White,Non-Hispanic,Female,0.0499
185000.0,0.8,0.0,235000.0,75000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.04875
105000.0,0.965,0.0,105000.0,32000.0,0.33,1.0,1.0,White,Hispanic,Female,0.055
205000.0,0.97,0.0,215000.0,47000.0,0.42,1.0,1.0,White,Non-Hispanic,Male,0.04375
75000.0,0.91765,0.0,85000.0,28000.0,0.49,1.0,1.0,White,Non-Hispanic,Female,0.05625
225000.0,0.48889,84.0,455000.0,54000.0,0.45,1.0,1.0,White,Non-Hispanic,Female,0.0425
355000.0,0.95,0.0,375000.0,175000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.045
115000.0,1.01,0.0,115000.0,58000.0,0.1,1.0,1.0,White,Non-Hispanic,Female,0.04875
95000.0,0.8,0.0,115000.0,91000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.055
355000.0,0.965,0.0,365000.0,95000.0,0.49,1.0,1.0,Black,Non-Hispanic,Male,0.04875
195000.0,0.7976000000000001,0.0,245000.0,100000.0,0.25,1.0,1.0,White,Hispanic,Male,0.04375
435000.0,0.8,0.0,545000.0,140000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.04
155000.0,0.965,0.0,155000.0,55000.0,0.45,1.0,1.0,White,Non-Hispanic,Male,0.045
345000.0,0.9,0.0,375000.0,96000.0,0.43,1.0,1.0,White,Non-Hispanic,Male,0.05125
275000.0,0.95,0.0,295000.0,115000.0,0.45,1.0,1.0,White,Non-Hispanic,Male,0.045
175000.0,0.8,0.0,225000.0,45000.0,0.38,1.0,1.0,White,Non-Hispanic,Male,0.0475
1065000.0,0.8,0.0,1335000.0,450000.0,0.25,1.0,0.0,White,Non-Hispanic,Male,0.045
425000.0,0.9,0.0,475000.0,252000.0,0.41,1.0,1.0,White,Non-Hispanic,Male,0.04875
305000.0,0.9,0.0,345000.0,64000.0,0.4,1.0,1.0,White,Non-Hispanic,Male,0.0475
65000.0,0.75,0.0,85000.0,40000.0,0.33,1.0,1.0,Black,Non-Hispanic,Male,0.05
155000.0,0.97,0.0,155000.0,84000.0,0.1,1.0,1.0,White,Non-Hispanic,Male,0.05125
175000.0,0.97,0.0,185000.0,49000.0,0.41,1.0,1.0,White,Non-Hispanic,Female,0.0525
185000.0,1.0,0.0,185000.0,83000.0,0.49,1.0,1.0,White,Hispanic,Male,0.05625
205000.0,0.7193,0.0,285000.0,53000.0,0.39,1.0,1.0,White,Non-Hispanic,Male,0.05
95000.0,0.98188,0.0,95000.0,38000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.045
205000.0,0.9818,0.0,215000.0,75000.0,0.55,1.0,1.0,White,Non-Hispanic,Male,0.052
215000.0,0.7,60.0,315000.0,181000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.0425
205000.0,0.5,0.0,405000.0,130000.0,0.25,0.0,1.0,White,Non-Hispanic,Male,0.04125
125000.0,1.0631,0.0,125000.0,34000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.04625
215000.0,0.8,0.0,275000.0,63000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.04875
125000.0,0.965,0.0,135000.0,45000.0,0.43,1.0,1.0,White,Non-Hispanic,Female,0.0475
185000.0,0.8181999999999999,0.0,225000.0,56000.0,0.39,1.0,1.0,White,Non-Hispanic,Male,0.0475
465000.0,0.8,0.0,585000.0,89000.0,0.41,1.0,1.0,White,Non-Hispanic,Female,0.0475
415000.0,0.8747,84.0,475000.0,100000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.0375
225000.0,0.8525,0.0,265000.0,116000.0,0.25,0.0,1.0,White,Non-Hispanic,Female,0.03375
325000.0,1.0,0.0,315000.0,101000.0,0.43,1.0,1.0,Black,Non-Hispanic,Female,0.04625
175000.0,0.8,0.0,215000.0,37000.0,0.49,1.0,1.0,White,Non-Hispanic,Male,0.04375
195000.0,0.965,0.0,195000.0,64000.0,0.38,1.0,1.0,White,Non-Hispanic,Male,0.045
155000.0,0.9818,0.0,155000.0,91000.0,0.55,1.0,1.0,White,Non-Hispanic,Female,0.04875
155000.0,0.97312,0.0,165000.0,49000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.03875
525000.0,0.8,0.0,655000.0,160000.0,0.45,1.0,1.0,White,Non-Hispanic,Male,0.0425
425000.0,0.95,0.0,445000.0,120000.0,0.36,1.0,1.0,White,Non-Hispanic,Male,0.05375
115000.0,0.96724,0.0,115000.0,26000.0,0.37,1.0,1.0,White,Non-Hispanic,Male,0.06
185000.0,0.97,0.0,195000.0,55000.0,0.33,1.0,1.0,White,Hispanic,Male,0.04875
345000.0,0.8,0.0,435000.0,75000.0,0.43,1.0,1.0,White,Non-Hispanic,Female,0.04625
515000.0,0.85,0.0,605000.0,0.0,0.39,1.0,1.0,White,Non-Hispanic,Male,0.045
675000.0,0.8391,0.0,815000.0,217000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.04625
165000.0,0.965,0.0,175000.0,35000.0,0.55,1.0,1.0,White,Non-Hispanic,Female,0.04625
215000.0,0.8,84.0,265000.0,57000.0,0.48,1.0,1.0,Asian,Non-Hispanic,Male,0.04125
265000.0,0.75,0.0,345000.0,104000.0,0.38,0.0,1.0,White,Non-Hispanic,Male,0.0425
245000.0,0.7121999999999999,0.0,345000.0,39000.0,0.48,1.0,1.0,White,Non-Hispanic,Male,0.0475
